,United States,United States OECD,Australia,Austria,Belgium,Czech Republic,Denmark,Finland,France,Germany,Greece,Hungary,Ireland,Italy,Japan,Korea,Luxembourg,Mexico,Netherlands,New Zealand,Poland,Portugal,Slovak Republic,Spain,Sweden,Switzerland,Turkey,United Kingdom,Brazil,China (People's Republic of),Estonia,Indonesia,Slovenia,South Africa,OECD + Major Six NME,Major Five Asia,OECD - Europe,G7,OECD - Total,Euro area (19 countries),Israel,Russia
2004-08,0,100.9701,101.7341,99.33294,101.058,99.71411,101.377,101.1676,100.2169,98.33116,101.1286,100.5356,102.1247,100.1283,101.4757,98.22176,101.4017,100.1229,99.95952,101.5373,99.48629,99.96503,98.79813,100.3068,100.4457,101.4115,105.0848,100.4184,100.2518,98.66994,100.8361,99.93208,100.9408,101.3508,100.3149,99.52394,100.2523,100.5973,100.6328,99.68428,100,101.1135
2004-09,0,100.8538,101.7768,99.28149,101.0124,99.69564,101.3922,101.1602,100.2993,98.43153,101.2644,100.5914,102.3194,100.2561,101.3966,98.15304,101.48,100.0414,99.84,101.7104,99.60137,99.91712,98.8569,100.2837,100.6062,101.3099,104.9989,100.4495,100.6691,98.82015,101.3915,100.0517,101.2829,100.9647,100.311,99.57375,100.3072,100.5628,100.6052,99.75757,100,100.744
2004-10,0,100.7664,101.7704,99.21591,100.941,99.8317,101.4292,101.14,100.2765,98.50742,101.2597,100.6358,102.446,100.3967,101.389,98.07008,101.6686,100.0297,99.65072,101.9128,99.65526,99.82791,99.28029,100.336,100.702,101.1821,105.1352,100.5702,101.1341,99.04366,102.0941,100.214,101.6904,100.71,100.3299,99.68525,100.3641,100.546,100.5954,99.79436,100,100.2961
2004-11,0,100.8293,101.8195,99.16142,100.8433,100.1183,101.5014,101.1454,100.1729,98.63817,101.1514,100.6827,102.438,100.4735,101.3003,97.94704,101.8207,100.2905,99.46612,102.1011,99.73138,99.76504,99.98209,100.3674,100.8019,101.0598,105.3361,100.7055,101.4085,99.29527,102.6982,100.3147,101.6981,100.6319,100.3873,99.77233,100.4128,100.5864,100.6378,99.80421,100,99.92139
2004-12,0,100.9622,101.8959,99.23547,100.7932,100.4977,101.5694,101.1858,100.0858,98.82066,101.0271,100.732,102.4992,100.4781,101.1372,98.02702,101.8579,100.8454,99.34763,102.2106,99.82321,99.73025,100.5472,100.4186,100.9108,100.9633,105.6381,100.7791,101.5017,99.509,102.903,100.2889,101.8215,100.7829,100.4708,99.8209,100.4708,100.6479,100.7199,99.83926,100,99.74268
2005-01,0,100.9478,101.9892,99.37351,100.8143,100.7477,101.6814,101.1977,100.0327,98.97462,100.9306,100.8067,102.5198,100.4779,101.1549,98.58066,101.8088,101.3004,99.399,102.1791,99.89032,99.75717,100.8217,100.402,100.7988,100.8776,105.741,100.8595,101.5817,99.67865,103.0253,100.1504,102.0408,101.2175,100.5358,99.93961,100.5164,100.6679,100.7762,99.88474,100,99.71693
2005-02,0,100.7954,101.6309,99.46625,100.8742,100.8606,101.8283,101.3441,100.039,98.98122,100.8948,100.8115,102.459,100.5101,101.1126,99.46163,101.6955,101.5522,99.50851,102.0489,99.93843,99.82999,101.0607,100.3234,100.6009,100.7785,105.515,100.9539,101.6039,99.82868,103.1559,99.98743,102.2555,101.7564,100.5432,100.0583,100.527,100.6002,100.7527,99.90366,100,99.81429
2005-03,0,100.5708,100.9986,99.52695,100.8215,100.8458,101.8509,101.3999,100.0102,98.90339,100.8814,100.7092,102.3574,100.5132,100.9985,100.039,101.6206,101.4355,99.59157,101.8554,99.96551,99.93777,101.288,100.259,100.4683,100.647,104.9835,100.9941,101.5131,99.95534,103.2396,99.83368,102.3673,102.1835,100.4838,100.1172,100.482,100.4689,100.6429,99.87106,100,100.0436
2005-04,0,100.3864,100.775,99.51653,100.5906,100.8462,101.6609,101.17,99.87635,98.82603,100.854,100.5163,102.1178,100.4487,101.0716,100.104,101.2719,101.0738,99.64577,101.6158,99.9401,99.95524,101.4424,100.2272,100.2704,100.4976,104.4792,100.9238,101.3096,100.0243,103.1787,99.78287,102.5168,102.3383,100.4112,100.1746,100.382,100.362,100.5257,99.775,100,100.3553
2005-05,0,100.4529,100.8858,99.47076,100.3382,100.9236,101.4315,100.7348,99.74083,98.76388,100.8097,100.3546,102.0022,100.229,101.1517,99.88271,100.7964,100.796,99.56203,101.3794,99.82717,99.77876,101.459,100.2133,100.1525,100.3524,104.1378,100.8075,101.0471,100.0285,103.1871,99.84211,102.3695,102.32,100.3919,100.1893,100.2548,100.365,100.4884,99.6293,100,100.7187
2005-06,0,100.6978,100.9217,99.42844,100.2003,101.0765,101.3225,100.3791,99.75877,98.68771,100.6779,100.3426,101.9177,100.0036,101.2055,99.6069,100.2736,100.7092,99.51718,101.2031,99.69279,99.43652,101.404,100.2537,100.0605,100.2339,103.8459,100.7352,100.8412,100.0301,103.4473,99.90655,101.9208,102.249,100.4327,100.1902,100.1622,100.4583,100.527,99.52965,100,101.1171
2005-07,0,100.6062,100.8266,99.32453,100.1408,101.1443,101.361,100.4245,99.7916,98.63761,100.5298,100.4977,101.7954,99.91969,101.3219,99.5266,100.2285,100.7005,99.49329,101.1232,99.68486,99.1489,101.0721,100.3072,100.0357,100.1528,103.5786,100.7406,100.6363,100.0086,103.7997,99.9062,101.5177,102.2003,100.4026,100.2101,100.1207,100.4135,100.4784,99.48038,100,101.4911
2005-08,0,100.0274,100.6616,99.22033,100.1457,101.1488,101.4921,100.6443,99.87004,98.71407,100.3152,100.6473,101.56,99.93982,101.3282,99.63076,100.0615,100.7713,99.40491,101.0676,99.7577,99.0092,100.582,100.3177,100.0946,100.1382,103.2676,100.7239,100.357,99.9696,103.7183,99.83537,101.2773,102.1909,100.2356,100.1949,100.1178,100.1317,100.2635,99.49406,100,101.7499
2005-09,0,99.32397,100.2013,99.11385,100.198,101.1904,101.5599,100.7075,99.84569,98.83894,100.0474,100.7432,101.3832,100.0105,101.2508,99.88368,99.46305,101.0055,99.41682,100.9352,99.86498,99.00423,100.1102,100.2392,100.1824,100.2308,103.1258,100.6455,100.1425,99.89302,103.6706,99.68908,100.9364,102.2282,100.0218,100.1395,100.1177,99.77621,100.0039,99.50121,100,101.8055
2005-10,0,99.09568,99.99707,99.16142,100.3854,101.3208,101.6221,100.9002,99.61314,99.03613,99.88924,100.8373,101.5087,100.1274,101.364,100.1729,99.30473,101.2442,99.56215,100.6519,100.006,99.09597,100.15,100.1548,100.4332,100.4094,103.3798,100.5257,100.1188,99.80872,104.6285,99.55179,100.5197,102.3195,99.97966,100.1456,100.1643,99.69022,99.97197,99.53603,100,101.7237
2005-11,0,99.47403,100.141,99.27919,100.5269,101.4481,101.6303,100.9703,99.45002,99.27276,99.98869,101.028,101.8379,100.2302,101.4976,100.3514,99.45807,101.542,99.73048,100.3028,100.1843,99.20337,100.4984,100.083,100.7633,100.6671,103.7702,100.4407,100.1961,99.79929,105.4957,99.52644,100.0771,102.4347,100.1379,100.1968,100.2578,99.92304,100.1901,99.62952,100,101.5657
2005-12,0,100.0386,100.3709,99.48313,100.6402,101.4711,101.6774,100.914,99.46791,99.5511,100.1685,101.2988,102.1322,100.29,101.6111,100.3822,99.56223,101.9567,99.87522,100.0047,100.3463,99.27304,100.7372,100.1003,101.0811,101.0031,104.1338,100.4273,100.4174,99.86288,106.3487,99.5752,100.2263,102.5415,100.372,100.2719,100.3927,100.2608,100.4894,99.79466,100,101.3681
2006-01,0,100.2933,100.724,99.68903,100.7164,101.5749,101.7965,100.8681,99.56505,99.80806,100.2589,101.5875,102.243,100.2913,101.7971,100.2641,99.74623,102.239,99.99812,99.84386,100.5199,99.32281,100.7905,100.0506,101.3114,101.3336,104.4981,100.5018,100.7256,99.88564,106.9649,99.62209,100.7605,102.6158,100.5259,100.3374,100.526,100.4696,100.6824,99.93283,100,101.1984
2006-02,0,100.2457,100.908,99.7904,100.7323,101.6617,101.8546,100.827,99.6489,99.92593,100.1745,101.8252,102.1619,100.3595,101.8384,100.105,99.68719,102.467,100.0986,99.7637,100.6134,99.38366,100.8209,99.98127,101.3255,101.5454,104.6912,100.5407,100.8194,99.83667,107.3135,99.64516,101.0269,102.662,100.5455,100.3144,100.6006,100.4865,100.7143,100.0077,100,101.1479
2006-03,0,100.1171,100.9461,99.8636,100.7413,101.7223,101.8606,100.6892,99.71944,99.98579,100.0358,101.8575,101.9923,100.4702,101.7365,99.87573,99.49236,102.6596,100.2505,99.69285,100.5585,99.41506,100.868,99.94656,101.4197,101.554,104.7268,100.5043,100.7165,99.81898,107.4764,99.67133,100.9761,102.68,100.5179,100.2578,100.6356,100.4269,100.6748,100.0664,100,101.2973
2006-04,0,99.87093,100.7928,99.91385,100.7319,101.6797,101.7908,100.7119,99.78528,100.0645,100.088,101.6001,101.7836,100.5341,101.6975,99.55125,99.11095,102.6178,100.3964,99.59276,100.4023,99.3951,100.7791,99.89543,101.5575,101.4812,104.4027,100.5299,100.5424,99.78625,107.6697,99.67733,101.0216,102.6617,100.444,100.2028,100.645,100.3215,100.5729,100.125,100,101.562
2006-05,0,99.59499,100.4955,99.98985,100.7304,101.5919,101.6988,100.8963,99.70292,100.1409,100.233,100.9313,101.4715,100.5923,101.5746,99.30565,98.90965,102.5298,100.5358,99.49603,100.2826,99.41672,100.7408,99.82288,101.629,101.4877,103.46,100.5054,100.3992,99.78204,107.6099,99.6946,101.3611,102.615,100.3378,100.1443,100.5879,100.1705,100.4192,100.1497,100,101.8502
2006-06,0,99.57467,100.2483,100.0396,100.8099,101.5017,101.5917,101.0027,99.66708,100.0851,100.4003,100.1002,101.2338,100.5825,101.402,99.17691,99.14033,102.4657,100.7209,99.47224,100.3201,99.51035,100.9434,99.80813,101.4198,101.6877,102.0939,100.4732,100.3325,99.82482,107.3286,99.73549,101.7558,102.5396,100.2951,100.1066,100.4896,100.1221,100.3401,100.1575,100,102.1043
2006-07,0,99.61005,99.9907,100.0811,100.9114,101.4,101.503,100.817,99.76697,99.95621,100.4202,99.46554,101.2284,100.6376,101.3525,99.08689,99.26576,102.5392,100.8349,99.59043,100.394,99.62231,101.2917,99.86659,101.1775,101.9841,101.1761,100.4236,100.344,99.91218,107.0982,99.78239,101.869,102.4319,100.2987,100.133,100.432,100.1196,100.3142,100.1915,100,102.3205
2006-08,0,99.7062,99.65499,100.1407,100.9587,101.4049,101.4832,100.7607,99.87183,99.83736,100.3987,99.12012,101.2393,100.7047,101.2785,99.07421,99.63244,102.6139,100.9356,99.80862,100.3953,99.78815,101.6458,99.95163,101.1119,102.2376,101.0296,100.4262,100.4197,100.0888,107.0747,99.81373,101.726,102.3183,100.3502,100.2018,100.4401,100.1502,100.3363,100.2335,100,102.498
2006-09,0,100.0147,99.7231,100.2236,101.0633,101.4402,101.5139,100.8711,99.98199,99.743,100.4308,98.88887,101.2733,100.7788,101.2555,99.10655,100.1269,102.5666,101.0239,100.0875,100.3914,99.93941,102.0128,99.99991,101.2122,102.3397,101.175,100.4974,100.5701,100.3223,107.2928,99.85544,101.5761,102.2367,100.4875,100.3198,100.4878,100.3036,100.4626,100.2896,100,102.6285
2006-10,0,100.4256,99.86648,100.2773,101.1711,101.4947,101.6057,100.971,100.1089,99.72107,100.4938,98.74957,101.2045,100.7336,101.4096,99.12805,100.4182,102.3805,101.0612,100.4041,100.4656,100.0047,102.385,100.1059,101.348,102.3285,101.3975,100.5979,100.8323,100.4962,107.3877,99.89697,101.4825,102.2235,100.6634,100.4609,100.5469,100.5388,100.647,100.3482,100,102.7224
2006-11,0,100.6516,99.97532,100.2618,101.1526,101.4463,101.6312,101.1227,100.15,99.81109,100.5618,98.59495,101.0353,100.7745,101.5274,99.07903,100.5674,102.1784,101.0802,100.7051,100.6156,100.0024,102.9709,100.1881,101.3109,102.248,101.5871,100.5451,101.1071,100.6416,107.4174,99.91759,101.4217,102.2695,100.7776,100.5685,100.5947,100.6801,100.7548,100.4235,100,102.7812
2006-12,0,100.7645,100.4141,100.213,101.0572,101.4651,101.5245,101.152,100.1226,99.93011,100.6074,98.45574,100.9496,100.855,101.5347,98.94396,100.508,102.0576,101.1596,100.9153,100.7318,99.97508,103.6109,100.1686,101.2099,102.1221,101.5827,100.4084,101.3383,100.7267,107.6008,99.88929,101.3775,102.3748,100.8386,100.5995,100.6095,100.7492,100.8073,100.4772,100,102.8054
2007-01,0,100.7958,100.9155,100.2937,100.9919,101.4631,101.4296,101.0984,100.1226,100.0379,100.561,98.35369,100.8736,100.7884,101.5979,98.8872,100.5059,101.8147,101.2174,100.9623,100.7385,99.89899,103.9239,100.0984,101.1192,101.9959,101.5667,100.2483,101.4585,100.6587,107.7834,99.83382,101.6024,102.5448,100.8478,100.5739,100.5961,100.7754,100.823,100.4824,100,102.8382
2007-02,0,100.5775,101.2382,100.3726,100.9949,101.4808,101.4584,100.9977,100.2015,100.2387,100.5685,98.35696,100.6934,100.6945,101.5403,98.9889,100.6475,101.7236,101.1897,100.8919,100.8347,99.83926,104.0171,100.0602,101.2848,101.9188,101.6421,100.236,101.4183,100.5386,107.8254,99.79594,101.9085,102.7273,100.7924,100.4985,100.6436,100.6798,100.7649,100.5295,100,102.9412
2007-03,0,100.3116,101.4644,100.4016,101.0304,101.3715,101.5145,100.9733,100.3521,100.504,100.606,98.41411,100.4124,100.6072,101.3279,99.14554,100.9562,101.828,101.173,100.7395,100.8789,99.81692,103.9799,100.0438,101.5426,101.9255,101.7706,100.3177,101.2346,100.4928,107.6205,99.79768,102.0699,102.8527,100.7391,100.4263,100.7271,100.5557,100.6942,100.6221,100,103.1613
2007-04,0,100.1414,101.6766,100.466,101.0974,101.1541,101.516,101.1111,100.594,100.7942,100.5641,98.48481,100.2997,100.4834,101.1275,99.38482,101.4029,101.9234,101.2165,100.5192,100.9808,99.84545,103.9064,99.99751,101.8966,101.9698,102.0045,100.4748,101.161,100.6232,107.2218,99.82626,102.0203,102.8622,100.7534,100.4602,100.8414,100.4921,100.6729,100.7487,100,103.4286
2007-05,0,100.0824,101.9308,100.5442,101.1382,101.0518,101.5531,101.2582,100.8835,101.015,100.5596,98.60842,100.5953,100.3752,100.8869,99.70898,101.9782,101.9594,101.2803,100.2949,101.0205,99.8951,103.7017,99.987,101.8711,101.9967,102.2607,100.6587,101.2347,100.8025,106.6771,99.85255,102.1435,102.7924,100.8046,100.5151,100.9577,100.4773,100.6892,100.8904,100,103.6421
2007-06,0,100.0426,101.9448,100.6193,101.1112,101.0045,101.6149,101.3739,100.9922,101.0839,100.5729,98.7495,100.7857,100.231,100.6174,100.0638,102.0174,101.9037,101.3327,100.1441,101.0225,99.88754,103.579,100.0472,101.6812,101.9781,102.4861,100.7164,101.2982,100.9418,105.9913,99.85566,102.2926,102.6823,100.8162,100.5407,100.9961,100.4284,100.6711,100.934,100,103.7097
2007-07,0,100.02,101.7418,100.6363,101.0191,101.0177,101.6102,101.2325,100.9087,101.0159,100.6088,98.78312,100.7859,100.1227,100.4426,100.3965,101.7567,101.8808,101.2751,100.1263,101.037,99.84356,103.532,100.089,101.4072,101.9644,102.8261,100.7196,101.3023,100.9668,105.066,99.8615,102.3204,102.5583,100.7935,100.5316,100.9694,100.3741,100.6408,100.8691,100,103.6417
2007-08,0,99.79576,101.4368,100.5793,100.8668,101.0867,101.5194,100.9852,100.6995,100.8206,100.6743,98.72243,100.8321,100.0156,100.3178,100.6127,101.4952,101.8695,101.1124,100.1771,101.0319,99.75134,103.3225,100.0074,101.0783,102.0325,103.1415,100.7414,101.3593,100.9665,104.0832,99.87668,101.8796,102.4604,100.6921,100.5149,100.8777,100.2091,100.5138,100.6848,100,103.4316
2007-09,0,99.5462,101.3398,100.4317,100.6974,100.9186,101.3991,100.7366,100.4579,100.621,100.8617,98.5845,100.7743,99.91127,100.1497,100.696,101.2455,101.639,100.8231,100.2114,101.1161,99.65685,103.0285,99.83506,100.8761,102.228,103.1026,100.7207,101.4927,100.9021,103.2214,99.89575,100.7727,102.4398,100.5443,100.4414,100.734,100.0166,100.3406,100.4547,100,103.073
2007-10,0,99.25809,101.2633,100.1856,100.4527,100.5333,101.2593,100.4909,100.2273,100.4748,100.9158,98.4678,100.4741,99.81832,99.86665,100.7164,100.9963,101.3394,100.6508,100.1583,101.2676,99.53551,102.6373,99.60242,100.7895,102.4253,102.7768,100.6388,101.7356,100.8068,102.2273,99.92467,99.84464,102.5305,100.3657,100.3144,100.5643,99.78692,100.1229,100.222,100,102.7192
2007-11,0,98.97849,101.1182,99.90743,100.1416,99.93803,101.029,100.1745,99.9568,100.3018,100.7909,98.48061,99.96062,99.70392,99.4767,100.6436,100.352,101.2538,100.5121,100.0122,101.4072,99.37513,102.3775,99.35498,100.5694,102.4322,102.2937,100.4581,102.0492,100.7247,101.5798,99.93134,99.45088,102.6441,100.1839,100.1538,100.3457,99.53015,99.88015,99.95049,100,102.5807
2007-12,0,98.814,100.8902,99.60834,99.96043,99.58308,100.6963,99.8821,99.68749,100.149,100.6424,98.61475,99.56713,99.58674,99.13068,100.5517,100.077,101.4072,100.345,99.74329,101.4192,99.15796,102.301,99.12611,100.2051,102.0916,101.8725,100.2856,102.3791,100.6435,101.133,99.89687,99.05314,102.6468,100.0587,100.0006,100.1372,99.33432,99.69102,99.69723,100,102.8195
2008-01,1,98.65588,100.3863,99.31084,99.82352,99.67047,100.325,99.59028,99.4015,99.98958,100.4743,98.649,99.37631,99.49837,98.85262,100.3279,99.96049,101.3962,100.1539,99.30166,101.3424,98.95135,102.2143,99.00289,99.71851,101.5741,101.0988,100.0914,102.4846,100.4071,100.5956,99.83211,98.41747,102.4146,99.89865,99.77098,99.91255,99.15221,99.48951,99.46572,100,103.2269
2008-02,1,98.27533,99.66212,99.12489,99.76763,100.0328,100.1748,99.2996,99.23144,99.85874,100.2871,98.57633,99.33482,99.43063,98.5835,99.97256,99.73884,101.2313,99.95293,98.74339,101.3183,98.8232,101.968,98.92667,99.31667,101.0909,99.79512,99.79813,102.557,100.1362,100.3472,99.76231,98.36398,101.9987,99.65946,99.51422,99.68687,98.86933,99.19554,99.29947,100,103.5373
2008-03,1,97.81654,99.02689,98.96986,99.69884,100.3457,100.1226,99.02509,99.08492,99.77481,100.0902,98.43558,99.27978,99.40685,98.26687,99.51048,99.13575,100.9706,99.79262,98.12313,101.3773,98.72359,101.7161,98.77738,99.16903,100.7845,98.21204,99.37569,102.5298,99.98473,100.2957,99.6889,98.66261,101.4373,99.38412,99.30149,99.44846,98.53407,98.85266,99.15468,100,103.5729
2008-04,1,97.29939,98.67059,98.79576,99.54586,100.3647,100.0071,98.71049,98.88984,99.64904,99.85886,98.3506,99.17741,99.48167,97.84316,98.9645,98.42668,100.4547,99.57288,97.50305,101.4888,98.64766,101.4305,98.43684,98.85254,100.5844,96.85112,98.771,102.2398,99.90892,100.0594,99.61047,98.63976,100.7498,99.05465,99.09426,99.16244,98.13002,98.44337,98.94685,100,103.4853
2008-05,1,96.92809,98.50112,98.59737,99.34284,100.0881,99.8549,98.27694,98.63564,99.38657,99.58452,98.47836,99.04665,99.54393,97.40146,98.27953,97.63329,99.85434,99.37971,97.02385,101.4764,98.47994,101.2102,97.95092,98.31446,100.3794,96.19841,98.14822,101.909,99.91462,99.58878,99.54016,98.21174,100.078,98.7615,98.9168,98.85159,97.76508,98.06351,98.63579,100,103.475
2008-06,1,96.81133,98.30111,98.35342,99.15947,99.79124,99.5699,97.86214,98.37302,99.09722,99.35891,98.77543,98.73303,99.42876,97.02603,97.8164,96.88984,99.32558,99.16408,96.92269,101.3684,98.25598,101.22,97.45484,97.6218,100.0834,96.20722,97.56726,101.4736,99.93373,99.10085,99.51418,97.95787,99.61581,98.56075,98.78657,98.55099,97.52733,97.79929,98.27393,100,103.6332
2008-07,1,97.01016,98.19657,98.23671,99.13695,99.8445,99.33734,97.53869,98.25766,98.84766,99.28082,98.99604,98.51575,99.26319,96.74338,97.85663,96.4752,98.97817,98.95859,97.41025,101.2519,98.2604,101.2936,97.17896,97.10951,99.70631,96.66399,97.19299,101.1744,99.92194,98.60906,99.56312,98.24153,99.52332,98.51452,98.71163,98.37679,97.50185,97.74823,98.03824,100,103.7069
2008-08,1,97.26206,98.35825,98.25922,99.26751,100.0584,99.15324,97.31474,98.2718,98.72966,99.13958,99.04842,98.46865,99.30938,96.56785,98.35389,96.33803,98.78073,99.02264,98.16969,101.3015,98.42676,101.4643,97.11427,96.97464,99.26054,97.06561,97.19801,101.1213,99.78787,98.41129,99.66238,98.78533,99.63151,98.53127,98.63955,98.37399,97.59289,97.83125,98.01395,100,103.2472
2008-09,1,97.33651,98.50757,98.31824,99.36125,100.1241,99.09563,97.15623,98.3245,98.68444,98.8699,98.93344,98.28337,99.46745,96.48198,98.40777,96.13066,98.50024,99.1426,98.80901,101.3008,98.55367,101.5823,97.00278,96.97344,98.74799,96.81694,97.30986,100.9565,99.52307,97.83479,99.75184,99.24208,99.7451,98.41702,98.48386,98.36215,97.62868,97.83379,98.0315,100,101.8423
2008-10,1,96.99101,98.45329,98.2562,99.27763,99.94524,99.16002,96.75912,98.37279,98.5526,98.63795,98.63361,97.75983,99.53516,96.30975,97.84938,95.53671,98.11844,99.13211,99.0414,101.1214,98.46342,101.3563,96.79153,96.91071,98.21635,95.76096,97.33535,100.4009,99.04808,96.97923,99.79874,98.82693,99.74493,98.03676,98.13665,98.20154,97.40565,97.57494,97.93002,100,99.88464
2008-11,1,96.73981,98.54066,98.17734,99.17982,99.66134,99.47187,96.38547,98.45914,98.35748,98.65164,98.33691,97.35292,99.44075,96.10472,97.18744,95.08751,97.9393,99.07656,98.98579,100.8167,98.25816,100.7369,96.65322,97.03073,97.71877,94.71319,97.28025,99.84793,98.35911,96.21824,99.80301,98.07248,99.68467,97.63166,97.65052,98.0014,97.20362,97.33695,97.79899,100,97.82765
2008-12,1,96.7325,98.70816,98.15744,99.08922,99.29718,99.67984,96.28178,98.42274,98.04576,98.83194,98.03288,97.02071,99.32816,95.91003,96.77811,94.81449,97.79626,99.00264,98.79207,100.5099,98.03865,99.98823,96.5616,97.22955,97.29266,94.39174,97.10876,99.58068,97.66337,95.47613,99.77956,97.28348,99.66483,97.32174,97.18066,97.79917,97.09904,97.20162,97.6212,100,95.99586
2009-01,1,96.73956,98.69941,98.14662,99.10855,98.97642,99.74819,96.52554,98.36926,97.76769,98.96463,97.70872,96.71346,99.29451,95.8535,96.79271,94.96484,97.56346,98.93389,98.55426,100.0381,97.88902,99.15055,96.50759,97.53737,96.90447,94.70698,96.93096,99.51935,97.22635,94.72017,99.79006,96.56223,99.76669,97.12375,96.92729,97.66234,97.04207,97.12861,97.48348,100,94.49424
2009-02,1,96.71407,98.59393,98.1888,99.09476,98.73927,99.82638,96.8277,98.3164,97.55939,98.96109,97.45224,96.3938,99.36683,96.01254,97.10627,95.28472,97.33404,98.87057,98.36186,99.49692,97.82931,98.17205,96.51311,97.77798,96.52111,95.41724,97.07507,99.55345,97.00433,94.03082,99.83752,96.27095,99.94593,97.03638,96.87122,97.63098,97.04588,97.12335,97.39565,100,93.50594
2009-03,1,96.91174,98.6164,98.23288,99.16875,98.84568,99.98692,97.3055,98.36769,97.41689,99.01049,97.28172,96.19618,99.41669,96.44319,97.80369,95.55415,97.27856,98.85841,98.32201,99.23624,97.90706,97.45728,96.80185,97.86343,96.14333,96.35751,97.47123,99.7591,96.9111,93.65229,99.90469,96.01856,100.1412,97.15044,96.98914,97.7324,97.23793,97.30815,97.42821,100,93.25987
